연도,시도,시군구,계약종별, 1월 , 2월 , 3월 , 4월 , 5월 , 6월 , 7월 , 8월 , 9월 , 10월 , 11월 , 12월 
2005,서울특별시,동대문구,주택용,39592000 ,39674000 ,34857000 ,35811000 ,33574000 ,35757000 ,36126000 ,42196000 ,37614000 ,33942000 ,35504000 ,37197000 
2005,서울특별시,동대문구,일반용,53191000 ,52117000 ,46971000 ,46413000 ,43872000 ,50797000 ,58365000 ,65113000 ,58273000 ,46391000 ,46018000 ,52817000 
2005,서울특별시,동대문구,총계,115649000 ,114077000 ,102436000 ,102498000 ,95389000 ,106021000 ,115305000 ,130043000 ,117983000 ,99175000 ,102074000 ,113823000 
2005,서울특별시,동작구,주택용,40860000 ,40243000 ,36997000 ,37794000 ,35649000 ,38370000 ,38862000 ,43587000 ,39473000 ,36758000 ,37308000 ,40063000 
2005,서울특별시,동작구,일반용,42044000 ,40374000 ,37694000 ,36757000 ,35319000 ,41519000 ,47556000 ,52603000 ,46159000 ,38251000 ,37284000 ,42333000 
2005,서울특별시,동작구,총계,93901000 ,91092000 ,85269000 ,84851000 ,80403000 ,89997000 ,96563000 ,106390000 ,95760000 ,84313000 ,84543000 ,93775000 
2005,서울특별시,마포구,주택용,41595000 ,40968000 ,37488000 ,38317000 ,35513000 ,37886000 ,38947000 ,45403000 ,39417000 ,36896000 ,38010000 ,41343000 
2005,서울특별시,마포구,일반용,58685000 ,55805000 ,52177000 ,49855000 ,46684000 ,54603000 ,63404000 ,70747000 ,62090000 ,51386000 ,50770000 ,61532000 
2005,서울특별시,마포구,총계,116691000 ,112884000 ,105581000 ,103797000 ,95718000 ,107214000 ,116912000 ,130946000 ,116781000 ,101996000 ,104302000 ,121296000 
2005,서울특별시,서대문구,주택용,35976000 ,35638000 ,32991000 ,33297000 ,30829000 ,32699000 ,33622000 ,37754000 ,33838000 ,31662000 ,31825000 ,35613000 
2005,서울특별시,서대문구,일반용,43971000 ,43904000 ,40369000 ,39633000 ,38641000 ,46625000 ,52185000 ,56802000 ,50017000 ,40895000 ,39183000 ,46416000 
2005,서울특별시,서대문구,총계,95629000 ,94066000 ,88635000 ,86967000 ,82968000 ,94304000 ,101604000 ,110295000 ,98717000 ,86005000 ,85423000 ,99315000 
2005,서울특별시,서초구,주택용,52347000 ,49735000 ,47290000 ,46836000 ,44318000 ,46594000 ,51771000 ,58576000 ,49168000 ,45905000 ,47427000 ,52367000 
2005,서울특별시,서초구,일반용,146685000 ,138768000 ,131649000 ,126524000 ,120041000 ,137190000 ,160018000 ,174675000 ,155883000 ,127438000 ,126878000 ,149715000 
2005,서울특별시,서초구,총계,249829000 ,237168000 ,222322000 ,214577000 ,202370000 ,225286000 ,260798000 ,286466000 ,252925000 ,213273000 ,215404000 ,249206000 
2005,서울특별시,성동구,주택용,34525000 ,34694000 ,31443000 ,32165000 ,29749000 ,30869000 ,32073000 ,37119000 ,32868000 ,30089000 ,31020000 ,32962000 
2005,서울특별시,성동구,일반용,40030000 ,39736000 ,36464000 ,35604000 ,32950000 ,37316000 ,42652000 ,47773000 ,42929000 ,35135000 ,34973000 ,39674000 
2005,서울특별시,성동구,총계,152306000 ,149170000 ,141874000 ,141953000 ,131791000 ,140246000 ,152714000 ,165541000 ,156025000 ,135361000 ,136879000 ,151074000 
2005,서울특별시,성북구,주택용,46714000 ,46803000 ,41842000 ,43448000 ,40392000 ,42462000 ,43046000 ,49631000 ,44568000 ,42056000 ,43357000 ,45776000 
2005,서울특별시,성북구,일반용,43516000 ,41826000 ,39301000 ,38494000 ,36098000 ,40895000 ,45583000 ,51074000 ,45428000 ,38111000 ,36988000 ,41860000 
2005,서울특별시,성북구,총계,113043000 ,110296000 ,103684000 ,102452000 ,93739000 ,101144000 ,106282000 ,118259000 ,107297000 ,96580000 ,99784000 ,111163000 
2005,서울특별시,송파구,주택용,62945000 ,60596000 ,56903000 ,58261000 ,55390000 ,57852000 ,60884000 ,69591000 ,60495000 ,56369000 ,57939000 ,61950000 
2005,서울특별시,송파구,일반용,104113000 ,97913000 ,93365000 ,90847000 ,87624000 ,101094000 ,111976000 ,124468000 ,108604000 ,91096000 ,90896000 ,105735000 
2005,서울특별시,송파구,총계,190469000 ,180775000 ,172146000 ,171268000 ,163553000 ,180243000 ,195451000 ,217750000 ,191946000 ,168252000 ,169876000 ,190467000 
2005,서울특별시,양천구,주택용,47409000 ,46567000 ,43671000 ,44803000 ,42825000 ,44081000 ,46560000 ,52301000 ,46758000 ,43534000 ,43430000 ,46905000 
2005,서울특별시,양천구,일반용,55058000 ,55637000 ,50912000 ,51527000 ,47937000 ,51467000 ,59284000 ,67536000 ,62615000 ,53134000 ,49575000 ,54377000 
2005,서울특별시,양천구,총계,110751000 ,110028000 ,102053000 ,103945000 ,97402000 ,102985000 ,115201000 ,130744000 ,119026000 ,104535000 ,99738000 ,109351000 
2005,서울특별시,영등포구,주택용,43332000 ,42518000 ,39297000 ,39517000 ,37129000 ,38843000 ,41122000 ,45941000 ,40687000 ,38510000 ,39069000 ,43146000 
2005,서울특별시,영등포구,일반용,118391000 ,111037000 ,107927000 ,102846000 ,102367000 ,120316000 ,135179000 ,143826000 ,124595000 ,104004000 ,103483000 ,122487000 
2005,서울특별시,영등포구,총계,196668000 ,187700000 ,180540000 ,174141000 ,168830000 ,190930000 ,210663000 ,223968000 ,196888000 ,169215000 ,169501000 ,196982000 
2005,서울특별시,용산구,주택용,29700000 ,28778000 ,27202000 ,27175000 ,25382000 ,27514000 ,29252000 ,33438000 ,28920000 ,26529000 ,26870000 ,29481000 
2005,서울특별시,용산구,일반용,55661000 ,53139000 ,50713000 ,47881000 ,46477000 ,54178000 ,59813000 ,65142000 ,57359000 ,47477000 ,46544000 ,55336000 
2005,서울특별시,용산구,총계,113151000 ,109110000 ,103432000 ,99933000 ,95535000 ,108212000 ,120065000 ,130880000 ,117417000 ,99679000 ,101636000 ,114869000 
2005,서울특별시,은평구,주택용,43750000 ,43781000 ,39900000 ,40675000 ,37549000 ,39588000 ,40357000 ,45927000 ,41414000 ,38587000 ,38440000 ,42468000 
2005,서울특별시,은평구,일반용,35417000 ,36548000 ,31991000 ,31243000 ,28714000 ,33245000 ,38691000 ,44099000 ,39736000 ,33003000 ,31236000 ,36837000 
2005,서울특별시,은평구,총계,101409000 ,102492000 ,92545000 ,93083000 ,84785000 ,93130000 ,98389000 ,112417000 ,102229000 ,90567000 ,88645000 ,100022000 
2005,서울특별시,종로구,주택용,20382000 ,19846000 ,18663000 ,18287000 ,17170000 ,18547000 ,19234000 ,21604000 ,19114000 ,17620000 ,17891000 ,19196000 
2005,서울특별시,종로구,일반용,99607000 ,94104000 ,91466000 ,85386000 ,83404000 ,98125000 ,111771000 ,121433000 ,105579000 ,86283000 ,85833000 ,100818000 
2005,서울특별시,종로구,총계,140091000 ,133661000 ,129528000 ,121656000 ,115822000 ,133586000 ,148331000 ,160038000 ,140868000 ,117413000 ,119557000 ,140340000 
2005,서울특별시,중구,주택용,14414000 ,13949000 ,13003000 ,12903000 ,12071000 ,12470000 ,13404000 ,15098000 ,13200000 ,12374000 ,12682000 ,13819000 
2005,서울특별시,중구,일반용,155255000 ,142743000 ,144629000 ,136300000 ,138265000 ,163694000 ,183646000 ,192016000 ,167738000 ,140605000 ,136670000 ,160198000 
2005,서울특별시,중구,총계,196716000 ,182675000 ,183952000 ,175306000 ,175518000 ,206203000 ,230723000 ,241621000 ,213585000 ,178625000 ,174466000 ,203283000 
2005,서울특별시,중랑구,주택용,41444000 ,41921000 ,36414000 ,37489000 ,35297000 ,37727000 ,37650000 ,43937000 ,39494000 ,35730000 ,37220000 ,38847000 
2005,서울특별시,중랑구,일반용,35104000 ,34845000 ,30340000 ,30143000 ,28070000 ,32912000 ,36638000 ,41729000 ,37480000 ,29951000 ,29793000 ,34084000 
2005,서울특별시,중랑구,총계,86364000 ,86550000 ,75746000 ,76578000 ,70805000 ,78264000 ,81894000 ,93376000 ,85134000 ,72799000 ,75043000 ,82325000 
2005,부산광역시,강서구,주택용,4129000 ,4110000 ,3715000 ,3805000 ,3469000 ,3698000 ,3661000 ,4004000 ,4064000 ,3608000 ,3638000 ,3966000 
2005,부산광역시,강서구,일반용,9459000 ,9201000 ,8517000 ,8221000 ,7538000 ,8571000 ,9464000 ,10524000 ,9833000 ,8410000 ,8570000 ,10101000 
2005,부산광역시,강서구,총계,124739000 ,113253000 ,121618000 ,120564000 ,112173000 ,119454000 ,122236000 ,121261000 ,122480000 ,120245000 ,127465000 ,139425000 
2005,부산광역시,금정구,주택용,26018000 ,26121000 ,23655000 ,24244000 ,21643000 ,23606000 ,22962000 ,25296000 ,24410000 ,22532000 ,22845000 ,25864000 
2005,부산광역시,금정구,일반용,29536000 ,29317000 ,26760000 ,26245000 ,24272000 ,28343000 ,31187000 ,34839000 ,32336000 ,26483000 ,24364000 ,29395000 
2005,부산광역시,금정구,총계,84461000 ,82873000 ,78022000 ,77526000 ,69390000 ,76073000 ,78381000 ,83258000 ,80186000 ,71074000 ,72142000 ,84946000 
2005,부산광역시,기장군,주택용,6719000 ,6883000 ,6218000 ,6363000 ,5930000 ,6386000 ,6156000 ,6718000 ,6618000 ,6053000 ,6295000 ,6669000 
2005,부산광역시,기장군,일반용,9347000 ,9591000 ,8431000 ,8758000 ,8093000 ,9019000 ,9682000 ,11253000 ,10980000 ,8920000 ,8620000 ,9682000 
2005,부산광역시,기장군,총계,58931000 ,54433000 ,53348000 ,59264000 ,51550000 ,51878000 ,58046000 ,48195000 ,49071000 ,47156000 ,51557000 ,57487000 
2005,부산광역시,남구,주택용,30196000 ,29728000 ,27767000 ,28056000 ,26076000 ,27164000 ,27209000 ,29885000 ,29004000 ,26078000 ,27189000 ,29910000 
2005,부산광역시,남구,일반용,24272000 ,23974000 ,22714000 ,22912000 ,21337000 ,24047000 ,25437000 ,29004000 ,27568000 ,22872000 ,21895000 ,24486000 
2005,부산광역시,남구,총계,94919000 ,90077000 ,90882000 ,91280000 ,86494000 ,88339000 ,91200000 ,98684000 ,96462000 ,91716000 ,93717000 ,97959000 
2005,부산광역시,동구,주택용,10693000 ,10612000 ,9713000 ,9655000 ,8623000 ,8902000 ,8754000 ,9687000 ,9694000 ,8275000 ,8905000 ,10037000 
2005,부산광역시,동구,일반용,23240000 ,22945000 ,20692000 ,19800000 ,18461000 ,21132000 ,24036000 ,28025000 ,25901000 ,20233000 ,19515000 ,22394000 
2005,부산광역시,동구,총계,49076000 ,47458000 ,44790000 ,44555000 ,40609000 ,42923000 ,45655000 ,50412000 ,48759000 ,41545000 ,42305000 ,48223000 
2005,부산광역시,동래구,주택용,26465000 ,26480000 ,24176000 ,24496000 ,22019000 ,24345000 ,23833000 ,26684000 ,25431000 ,22760000 ,23142000 ,26441000 
2005,부산광역시,동래구,일반용,31235000 ,30865000 ,28826000 ,28532000 ,26214000 ,30103000 ,33281000 ,36939000 ,34787000 ,28710000 ,26644000 ,31077000 
2005,부산광역시,동래구,총계,73655000 ,73314000 ,68238000 ,67806000 ,59730000 ,65556000 ,67522000 ,73670000 ,70362000 ,61653000 ,62197000 ,73194000 
2005,부산광역시,부산진구,주택용,40357000 ,40055000 ,37261000 ,37334000 ,34242000 ,36311000 ,36002000 ,39645000 ,38249000 ,34155000 ,36371000 ,40387000 
2005,부산광역시,부산진구,일반용,64989000 ,63588000 ,59677000 ,58287000 ,54660000 ,61588000 ,69941000 ,78296000 ,73852000 ,60196000 ,57150000 ,64601000 
2005,부산광역시,부산진구,총계,147460000 ,142877000 ,135795000 ,132351000 ,121766000 ,130180000 ,138885000 ,150981000 ,143303000 ,123748000 ,124071000 ,142501000 
2005,부산광역시,북구,주택용,30916000 ,30673000 ,28072000 ,28850000 ,26769000 ,29391000 ,28778000 ,31078000 ,29591000 ,27306000 ,28538000 ,30555000 
2005,부산광역시,북구,일반용,25354000 ,24835000 ,22319000 ,22112000 ,20360000 ,24160000 ,26232000 ,28725000 ,27527000 ,22526000 ,21584000 ,24708000 
2005,부산광역시,북구,총계,69402000 ,68233000 ,62989000 ,63208000 ,57621000 ,62560000 ,64993000 ,69993000 ,68586000 ,61100000 ,62648000 ,70836000 
2005,부산광역시,사상구,주택용,26330000 ,25964000 ,23572000 ,23984000 ,21940000 ,23215000 ,23192000 ,25555000 ,24248000 ,22101000 ,23257000 ,25325000 
2005,부산광역시,사상구,일반용,35276000 ,34528000 ,31736000 ,31288000 ,29267000 ,34532000 ,37059000 ,40507000 ,38274000 ,31202000 ,30334000 ,35225000 
2005,부산광역시,사상구,총계,170892000 ,159034000 ,161820000 ,160674000 ,147756000 ,158183000 ,157090000 ,157006000 ,157142000 ,144610000 ,155590000 ,171059000 
2005,부산광역시,사하구,주택용,35394000 ,35420000 ,32189000 ,32250000 ,29592000 ,31353000 ,31001000 ,34343000 ,33173000 ,29777000 ,30807000 ,34519000 
2005,부산광역시,사하구,일반용,29940000 ,29700000 ,26930000 ,26468000 ,24421000 ,28061000 ,30619000 ,34498000 ,33744000 ,27386000 ,25625000 ,30316000 
2005,부산광역시,사하구,총계,236507000 ,223544000 ,230100000 ,244086000 ,229981000 ,255653000 ,233260000 ,243147000 ,244828000 ,237169000 ,246308000 ,292669000 
2005,부산광역시,서구,주택용,13660000 ,13840000 ,12492000 ,12526000 ,11314000 ,11821000 ,11602000 ,12512000 ,12606000 ,11214000 ,11416000 ,13206000 
2005,부산광역시,서구,일반용,14724000 ,14646000 ,13634000 ,13599000 ,12663000 ,13890000 ,15609000 ,17551000 ,16996000 ,14076000 ,13228000 ,14940000 
2005,부산광역시,서구,총계,42782000 ,41120000 ,39622000 ,39137000 ,35285000 ,38931000 ,40548000 ,43565000 ,42939000 ,40634000 ,40091000 ,44031000 
2005,부산광역시,수영구,주택용,18378000 ,18169000 ,16707000 ,16785000 ,15526000 ,15915000 ,16313000 ,18329000 ,17551000 ,15569000 ,16279000 ,17896000 
2005,부산광역시,수영구,일반용,20903000 ,20333000 ,18908000 ,18453000 ,17069000 ,18733000 ,21476000 ,24473000 ,23306000 ,18762000 ,17865000 ,20577000 
2005,부산광역시,수영구,총계,47474000 ,46357000 ,43434000 ,42591000 ,38713000 ,40233000 ,43212000 ,47403000 ,45894000 ,39700000 ,40755000 ,46652000 
2005,부산광역시,연제구,주택용,21714000 ,21601000 ,19828000 ,20122000 ,18173000 ,19801000 ,19382000 ,21519000 ,20627000 ,18831000 ,19161000 ,21588000 
2005,부산광역시,연제구,일반용,27607000 ,27158000 ,25603000 ,25072000 ,23168000 ,27692000 ,29996000 ,33642000 ,31164000 ,25422000 ,24008000 ,28272000 
2005,부산광역시,연제구,총계,58447000 ,57831000 ,54263000 ,53546000 ,47932000 ,54343000 ,55987000 ,61649000 ,58821000 ,51164000 ,51742000 ,71153000 
2005,부산광역시,영도구,주택용,15479000 ,15638000 ,13975000 ,14323000 ,13038000 ,13560000 ,13279000 ,14127000 ,14335000 ,12848000 ,13579000 ,14988000 
2005,부산광역시,영도구,일반용,10509000 ,10553000 ,9586000 ,9521000 ,8744000 ,9548000 ,10245000 ,11816000 ,11754000 ,9503000 ,9384000 ,10540000 
2005,부산광역시,영도구,총계,39651000 ,39222000 ,36904000 ,36782000 ,33040000 ,34565000 ,34820000 ,36716000 ,37026000 ,32983000 ,35687000 ,41318000 
2005,부산광역시,중구,주택용,5450000 ,5512000 ,4964000 ,4925000 ,4461000 ,4683000 ,4590000 ,5050000 ,5121000 ,4467000 ,4457000 ,5227000 
2005,부산광역시,중구,일반용,26000000 ,26039000 ,23506000 ,22811000 ,21193000 ,24482000 ,28086000 ,32144000 ,30890000 ,24483000 ,21864000 ,25231000 
2005,부산광역시,중구,총계,36128000 ,36310000 ,32910000 ,31846000 ,28840000 ,32181000 ,35558000 ,40014000 ,38921000 ,31848000 ,29741000 ,34972000 
2005,부산광역시,해운대구,주택용,40158000 ,40182000 ,36667000 ,37959000 ,35489000 ,37149000 ,37730000 ,41392000 ,40826000 ,36864000 ,38412000 ,41000000 
2005,부산광역시,해운대구,일반용,47678000 ,46385000 ,43871000 ,43733000 ,42242000 ,46122000 ,51502000 ,58933000 ,53850000 ,45320000 ,43373000 ,48218000 
2005,부산광역시,해운대구,총계,112843000 ,109858000 ,104674000 ,104849000 ,98519000 ,103869000 ,109790000 ,119679000 ,114440000 ,102236000 ,104010000 ,114935000 
2006,서울특별시,강남구,주택용,73643000 ,68276000 ,66202000 ,67876000 ,64077000 ,66396000 ,71652000 ,86972000 ,72662000 ,65225000 ,67892000 ,71494000 
2006,서울특별시,강남구,일반용,288374000 ,264035000 ,246708000 ,239639000 ,233319000 ,262253000 ,291394000 ,327345000 ,296855000 ,237567000 ,238584000 ,267661000 
2006,서울특별시,강남구,총계,390019000 ,357912000 ,338932000 ,331686000 ,321151000 ,354632000 ,390620000 ,444515000 ,396974000 ,326504000 ,330470000 ,366020000 
2006,서울특별시,강동구,주택용,47135000 ,44808000 ,41332000 ,41885000 ,39503000 ,40933000 ,41688000 ,48151000 ,43885000 ,38460000 ,42214000 ,43994000 
2006,서울특별시,강동구,일반용,57014000 ,52355000 ,47185000 ,46000000 ,43936000 ,50005000 ,55943000 ,62410000 ,58139000 ,45076000 ,46736000 ,52081000 
2006,서울특별시,강동구,총계,121662000 ,112988000 ,104757000 ,103673000 ,98415000 ,106126000 ,113334000 ,126788000 ,118273000 ,98480000 ,104668000 ,113425000 
2006,서울특별시,강북구,주택용,35471000 ,33339000 ,30582000 ,31161000 ,28966000 ,29792000 ,30818000 ,34639000 ,35552000 ,28507000 ,31273000 ,32477000 
2006,서울특별시,강북구,일반용,35450000 ,31417000 ,29233000 ,28657000 ,26542000 ,29025000 ,32600000 ,45858000 ,35433000 ,27093000 ,28288000 ,32657000 
2006,서울특별시,강북구,총계,81010000 ,73292000 ,68184000 ,67808000 ,61794000 ,64538000 ,69330000 ,91440000 ,77690000 ,61307000 ,66361000 ,73893000 
2006,서울특별시,강서구,주택용,56514000 ,53230000 ,48195000 ,51949000 ,47528000 ,49767000 ,50004000 ,58800000 ,55799000 ,46771000 ,51124000 ,52681000 
2006,서울특별시,강서구,일반용,78817000 ,71467000 ,64377000 ,64557000 ,59559000 ,66088000 ,72384000 ,82336000 ,78419000 ,61577000 ,63118000 ,70629000 
2006,서울특별시,강서구,총계,171173000 ,156384000 ,146121000 ,150090000 ,140329000 ,148982000 ,156113000 ,172844000 ,168816000 ,139759000 ,146253000 ,157391000 
2006,서울특별시,관악구,주택용,53762000 ,52289000 ,46735000 ,48885000 ,45126000 ,47886000 ,47878000 ,55587000 ,53050000 ,45209000 ,49470000 ,51470000 
2006,서울특별시,관악구,일반용,60710000 ,56483000 ,50979000 ,52340000 ,48579000 ,55140000 ,60173000 ,67945000 ,65922000 ,50083000 ,51055000 ,54988000 
2006,서울특별시,관악구,총계,137456000 ,130514000 ,117572000 ,121691000 ,110885000 ,120073000 ,125438000 ,142376000 ,138781000 ,111210000 ,118760000 ,128191000 
2006,서울특별시,광진구,주택용,40413000 ,37824000 ,33985000 ,36496000 ,33447000 ,34286000 ,36496000 ,42745000 ,38475000 ,33324000 ,36387000 ,38182000 
2006,서울특별시,광진구,일반용,55119000 ,50392000 ,45276000 ,46374000 ,43493000 ,48237000 ,54447000 ,60638000 ,55477000 ,44724000 ,46157000 ,50767000 
2006,서울특별시,광진구,총계,154428000 ,143336000 ,129349000 ,133279000 ,126577000 ,136662000 ,149412000 ,166636000 ,152555000 ,128371000 ,132968000 ,141796000 
2006,서울특별시,구로구,주택용,43581000 ,42069000 ,37720000 ,39306000 ,36773000 ,38428000 ,39034000 ,45415000 ,43072000 ,36729000 ,39644000 ,41170000 
2006,서울특별시,구로구,일반용,62481000 ,58334000 ,53309000 ,50170000 ,47673000 ,53418000 ,59345000 ,68870000 ,60337000 ,49122000 ,52736000 ,60686000 
2006,서울특별시,구로구,총계,170319000 ,159525000 ,144576000 ,142547000 ,133989000 ,141932000 ,149244000 ,166643000 ,155794000 ,134752000 ,143185000 ,159113000 
2006,서울특별시,금천구,주택용,25498000 ,24791000 ,22195000 ,22854000 ,21251000 ,22098000 ,22362000 ,25942000 ,24412000 ,20807000 ,22772000 ,23732000 
2006,서울특별시,금천구,일반용,48269000 ,45087000 ,41529000 ,38478000 ,37651000 ,42817000 ,47417000 ,54410000 ,47372000 ,38949000 ,41708000 ,48096000 
2006,서울특별시,금천구,총계,114931000 ,108567000 ,100560000 ,97378000 ,92013000 ,100433000 ,105900000 ,117607000 ,109814000 ,91062000 ,100266000 ,110034000 
2006,서울특별시,노원구,주택용,61998000 ,59111000 ,54732000 ,56380000 ,53737000 ,55098000 ,56715000 ,63944000 ,58596000 ,51574000 ,56342000 ,58157000 
2006,서울특별시,노원구,일반용,56738000 ,51598000 ,46953000 ,45970000 ,44145000 ,48957000 ,54229000 ,59533000 ,56923000 ,45059000 ,44990000 ,49943000 
2006,서울특별시,노원구,총계,135204000 ,125424000 ,116510000 ,116987000 ,110034000 ,118051000 ,126023000 ,137862000 ,131439000 ,108921000 ,115373000 ,125030000 
2006,서울특별시,도봉구,주택용,39688000 ,37927000 ,34104000 ,35426000 ,33479000 ,34777000 ,35371000 ,40129000 ,37067000 ,32779000 ,35496000 ,36783000 
2006,서울특별시,도봉구,일반용,31533000 ,28778000 ,25532000 ,25360000 ,23905000 ,26975000 ,29533000 ,32755000 ,31198000 ,24191000 ,24883000 ,27253000 
2006,서울특별시,도봉구,총계,100035000 ,93233000 ,83835000 ,85981000 ,80169000 ,85443000 ,89516000 ,98451000 ,92563000 ,77864000 ,82367000 ,87496000 
